"Inicio del informe","Fin del informe","Nombre del anuncio","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","CTR único (porcentaje de clics en el enlace)","Clics únicos en el enlace","CPC (costo por clic en el enlace) (COP)","Visitas a la página de destino","Costo por visita a la página de destino (COP)","Ratio Visitas/Clicks","Pagos iniciados","Costo por pago iniciado (COP)","Costo por pago único iniciado (COP)","Ratio pagos i / Visitas","Pagos únicos iniciados","Valor de conversión de pagos iniciados",Compras,"Compras únicas","Valor de conversión de compras","Costo por compra (COP)","Costo por compra única (COP)",Resultados,"Indicador de resultado","Tasa de resultados","Costo por resultados","ROAS (retorno de la inversión en publicidad) de compras",Alcance,Frecuencia,Impresiones,"Fecha de creación","Costo por mil personas alcanzadas (COP)","Compras en el sitio web","Costo por artículo agregado al carrito (COP)","Entrega del anuncio","Entrega del conjunto de anuncios","Configuración de atribución","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones",Puja,"Tipo de puja","Importe gastado (COP)"
2022-01-31,2022-01-31,"u1 Ad img 09 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 19 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 02 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",4602.564103,1.298701,2,359,1,718,0.5,,,,0,,,,,,,,,,,,,154,1.012987,156,2022-01-29,4662.337662,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,718
2022-01-31,2022-01-31,"Ad img 20 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 16 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u1 Ad img 18 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x1 Ad img 01 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",3655.172414,0,,,,,,,,,,,,,,,,,,,,,,29,1,29,2022-01-29,3655.172414,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,106
2022-01-31,2022-01-31,"Ad img 10 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 15 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x1 Ad img 07 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",2756.521739,0,,,,,,,,,,,,,,,,,,,,,,112,1.026786,115,2022-01-29,2830.357143,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,317
2022-01-31,2022-01-31,"Ad img 12 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u1 Ad img 17 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x0 Ad img 03 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 05 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",1102.272727,2.298851,2,48.5,2,48.5,1,,,,0,,,,,,,,,,,,,87,1.011494,88,2022-01-29,1114.942529,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,97
2022-01-31,2022-01-31,"x1 u0 Ad img 08 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",4748.92396,0.762195,5,662,4,827.5,0.8,,,,0,,,,,,,,,,,,,656,1.0625,697,2022-01-29,5045.731707,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,Promedio,Promedio,Promedio,0,ABSOLUTE_OCPM,3310
2022-01-31,2022-01-31,"Ad img 13 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 14 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x0 Ad img 06 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 04 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",7443.786982,3.04878,5,251.6,5,251.6,1,,,,0,,,,,,,,,,,,,164,1.030488,169,2022-01-29,7670.731707,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1258
2022-01-31,2022-01-31,"x1 Ad img 01 copy 01","PG -  Comida > Cocina japonesa > Sushi",6676.470588,0,,,,,,,,,,,,,,,,,,,,,,67,1.014925,68,2022-01-28,6776.119403,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,454
2022-01-31,2022-01-31,"Ad img 02 copy 01","PG -  Comida > Cocina japonesa > Sushi",1390.47619,0.961538,1,146,,,0,,,,,,,,,,,,,,,,,104,1.009615,105,2022-01-28,1403.846154,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,146
