"Inicio del informe","Fin del informe","Nombre del anuncio","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","CTR único (porcentaje de clics en el enlace)","Clics únicos en el enlace","CPC (costo por clic en el enlace) (COP)","Visitas a la página de destino","Costo por visita a la página de destino (COP)","Ratio Visitas/Clicks","Pagos iniciados","Costo por pago iniciado (COP)","Costo por pago único iniciado (COP)","Ratio pagos i / Visitas","Pagos únicos iniciados","Valor de conversión de pagos iniciados",Compras,"Compras únicas","Valor de conversión de compras","Costo por compra (COP)","Costo por compra única (COP)",Resultados,"Indicador de resultado","Tasa de resultados","Costo por resultados","ROAS (retorno de la inversión en publicidad) de compras",Alcance,Frecuencia,Impresiones,"Fecha de creación","Costo por mil personas alcanzadas (COP)","Compras en el sitio web","Costo por artículo agregado al carrito (COP)","Entrega del anuncio","Entrega del conjunto de anuncios","Configuración de atribución","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones",Puja,"Tipo de puja","Importe gastado (COP)"
2022-02-01,2022-02-01,"x0 Ad img 06 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 04 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",4000,0.980392,1,412,1,412,1,,,,0,,,,,,,,,,,,,102,1.009804,103,2022-01-29,4039.215686,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,412
2022-02-01,2022-02-01,"x2 Ad img 11 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 15 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 20 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 08 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 14 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 18 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 10 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 19 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 02 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 12 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 07 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 17 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 01 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 09 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 03 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 04 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u2 Ad img 16 copy 1","fusion adsets",5215.805471,0.934579,3,429,3,572,0.75,1,1716,,0.33333333,,,,,,,,,,,,,321,1.024922,329,2022-02-01,5345.794393,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,1716
2022-02-01,2022-02-01,"x2 Ad img 13 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-02-01,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x1 Ad img 01 copy 01","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 02 copy 01","PG -  Comida > Cocina japonesa > Sushi",1066.666667,0,,,,,,,,,,,,,,,,,,,,,,44,1.022727,45,2022-01-28,1090.909091,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,48
2022-02-01,2022-02-01,"Ad img 2 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,archived,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 03 copy 01","PG -  Comida > Cocina japonesa > Sushi",1000,0,,,,,,,,,,,,,,,,,,,,,,42,1,42,2022-01-28,1000,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,42
2022-02-01,2022-02-01,"x0 Ad img 04 copy 01","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 05 copy 01","PG -  Comida > Cocina japonesa > Sushi",810.810811,0,,,,,,,,,,,,,,,,,,,,,,37,1,37,2022-01-28,810.810811,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,30
2022-02-01,2022-02-01,"x0 Ad img 06 copy 01","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u0 Ad img 07 copy 01","PG -  Comida > Cocina japonesa > Sushi",6735.042735,0,,,,,,,,,,,,,,,,,,,,,,116,1.008621,117,2022-01-28,6793.103448,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,788
2022-02-01,2022-02-01,"u0 Ad img 08 copy 01","PG -  Comida > Cocina japonesa > Sushi",2697.916667,1.052632,1,259,,,0,,,,,,,,,,,,,,,,,95,1.010526,96,2022-01-28,2726.315789,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,259
2022-02-01,2022-02-01,"u1 Ad img 09 copy 01","PG -  Comida > Cocina japonesa > Sushi",6369.369369,0,,,,,,,,,,,,,,,,,,,,,,109,1.018349,111,2022-01-28,6486.238532,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,707
2022-02-01,2022-02-01,"Ad img 10 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 11 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 12 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 13 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 13 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,archived,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 14 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 15 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u1 Ad img 16 copy 1","PG -  Comida > Cocina japonesa > Sushi",4643.410853,1.2,3,399.333333,1,1198,0.33333333,1,1198,,1,,,,,,,,,,,,,250,1.032,258,2022-01-28,4792,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1198
2022-02-01,2022-02-01,"Ad img 17 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 18 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
